,id,budget_adj,revenue_adj,vote_average,runtime,type,production_company
29508,57165,142461642.203,285873028.687,5.5,99,original,Cott Productions
29510,76726,14246164.2203,137712920.796,6.5,84,original,Adam Schroeder Productions
29513,82507,2849232.84406,73806944.5302,6.7,110,original,Automatik Entertainment
29515,77016,6648209.96947,45707757.9862,7.1,109,original,Crave Films
29517,72976,61733378.2879,261458379.831,6.6,149,original,Dune Entertainment
29518,76494,37989771.2541,75694619.2238,5.7,110,rearrange,What to Expect Productions
29521,77877,23743607.0338,94363873.627,6.8,101,rearrange,Langley Park Production
29523,77866,23743607.0338,59928864.1533,6.1,109,original,Leverage Management
29527,82633,24693351.3152,50979024.8975,6.7,115,rearrange,Annapurna Pictures
29532,97434,0.0,0.0,4.9,89,original,Michael Lobell Productions
29534,80035,64582611.132,64837011.5346,5.3,98,original,Dune Entertainment
29538,72207,28492328.4406,51200477.7214,5.6,124,original,Apatow Productions
29542,65086,16145652.783,121311536.069,6.1,95,original,Film i Väst
29545,59961,80728263.9149,197619185.784,6.2,115,original,Bluegrass Films
29552,86838,14246164.2203,18446181.3157,6.6,110,original,Film4
29555,103620,5698465.68811,29519.0020087,5.8,89,original,Ciné+
29556,127517,9497442.81352,3255768.9842,6.7,115,original,Wonderful Films PLC
29559,112336,0.0,22385986.5231,6.2,98,original,Cold Spring Pictures
29561,64689,14246164.2203,36024242.2228,5.7,97,rearrange,Inferno Entertainment
29562,77948,18994885.627,16016091.5174,4.8,93,original,Galavis Film
29564,60599,11396931.3762,33701729.0095,5.9,100,original,Green Room Films
29566,77953,0.0,99635531.8331,5.5,85,original,Location Gourmet
29569,75638,13296419.9389,12870150.0121,6.1,119,original,Canal+ España
29571,82696,28492328.4406,108537774.654,5.6,100,original,Management 360
29574,102780,0.0,84752.330435,5.7,118,original,Demarest Films
29575,72358,37989771.2541,20936426.0173,5.8,91,original,Varsity Pictures
29576,115290,0.0,0.0,6.1,85,original,Silver Screen Pictures
29577,109099,28492328.4406,0.0,4.9,100,original,SBS Productions
29580,81836,16145652.783,69563906.8681,5.5,111,original,Perdido Productions
29597,97051,0.0,0.0,5.7,93,original,"Lambrick Foundation, The"
29598,82679,13296419.9389,10843574.2676,5.4,87,original,Fake Empire
29607,88005,9497442.81352,9152010.37121,6.2,101,original,Focus Features
29611,106021,11396931.3762,0.0,5.5,100,original,Umedia
29613,70667,15765755.0704,0.0,6.9,118,original,Nordisk Film Production
29614,82990,4748721.40676,135640571.176,5.3,95,original,Solana Films
29615,83770,23743607.0338,8342855.78608,5.6,137,rearrange,Vanguard Films
29621,92591,0.0,0.0,6.3,100,original,Wind Dancer Productions
29622,93837,0.0,0.0,5.7,94,original,Scarlet Fire Entertainment
29634,59963,23743607.0338,410549.759477,4.9,113,original,Procinvest Sas
29635,86597,17285345.9206,0.0,5.6,106,original,Radar Films
29640,109513,1899488.5627,13676317.6515,5.4,100,original,Exclusive Media Group
29644,39957,0.0,0.0,5.3,89,original,Burning Bright Productions
29647,97614,11396931.3762,63016.482812,5.5,95,original,Magnolia Pictures
29659,84577,5698465.68811,0.0,4.5,90,original,PalmStar Entertainment
29663,133931,18994885.627,0.0,5.1,83,original,Cinema Management Group
29664,139567,18994885.627,4403174.99513,5.7,97,original,Mandalay Vision
29669,98339,11396931.3762,2394.30533329,4.7,90,original,Middle Child Films Inc.
29670,79694,16145652.783,9143655.47076,4.4,82,original,Studio Babelsberg Motion Pictures
29674,98066,0.0,0.0,4.8,98,original,Duck Attack Films
29679,102629,2849232.84406,0.0,4.8,98,original,Autonomous Films
29680,84329,2374360.70338,3157935.82578,6.7,85,original,TBB
29682,118957,28492328.4406,0.0,5.2,93,original,Screen Queensland
29684,100683,2849232.84406,0.0,4.1,88,original,After Dark Films
29685,49014,19469757.7677,5758827.63566,4.8,109,original,Prospero Pictures
29690,136278,0.0,0.0,6.0,92,original,IM Global
29695,122800,10447187.0949,0.0,4.7,96,original,Emmett/Furla Films
29697,98582,3324104.98473,0.0,5.5,95,original,Atípica Films
29702,78215,0.0,668.619974072,6.5,100,original,Filmförderungsanstalt (FFA)
29711,122192,0.0,0.0,5.5,89,original,Ran Entertainment
29714,84287,0.0,0.0,7.3,95,original,Randy Murray Productions
29717,124075,0.0,0.0,6.7,90,original,Zero One Film
29718,87440,0.0,21777.6363714,6.0,90,original,Inphenate
29727,126277,0.0,0.0,5.9,98,original,IndustryWorks Pictures
29732,109843,161456.52783,0.0,5.9,121,original,Microwave Film
29737,133764,0.0,0.0,5.6,120,original,Media Programme of the European Community
29743,72890,0.0,0.0,5.7,103,original,Maven Pictures
29747,123362,0.0,0.0,5.9,105,original,Cofimage
29752,82485,4748721.40676,0.0,5.7,88,original,Signature Entertainment
29755,84204,0.0,0.0,5.6,94,original,High Treason Productions
29756,139933,0.0,14010.6276385,4.6,95,original,Deerjen Films
29758,78571,0.0,513006.273061,5.3,102,original,Corduroy Films
29763,88036,13296419.9389,23399295.2897,5.9,116,original,Akil Production Company
29764,103747,0.0,6680507.92324,6.9,101,original,Entertainment One
29765,102222,4748721.40676,0.0,4.9,94,original,Fourth Floor Productions
29769,122088,0.0,1686096.21859,6.1,90,original,Reshet Broadcasting
29770,139777,0.0,0.0,6.1,389,original,Take 5 Productions
29778,94973,0.0,0.0,4.6,95,original,Few
29785,118737,0.0,0.0,4.7,95,original,Northern Film and Media
29791,127918,0.0,0.0,6.2,101,original,Arte France
29795,115210,94974.4281352,90225.7067285,5.2,86,original,MPI Media Group
29825,127864,0.0,265676.716544,6.9,104,original,Televisión Española (TVE)
29828,101267,11396931.3762,31082239.3071,6.5,93,original,Insurge Pictures
29830,150093,0.0,0.0,6.0,105,original,Doha Film Institute
29835,84284,0.0,0.0,7.1,110,original,Vrijzinnig Protestantse Radio Omroep (VPRO)
29843,84288,0.0,0.0,7.0,93,original,Rise Films
29845,277,26077758.1852,113448272.633,6.5,121,original,Subterranean Productions UK Ltd.
29848,605,177802896.717,503760899.91,6.4,129,original,Warner Bros.
29849,604,177802896.717,875501109.016,6.6,138,original,Silver Pictures
29851,310,94828211.5826,574389691.557,6.3,101,original,Pit Bull Productions
29854,296,237070528.957,515628400.48,5.8,109,original,C-2 Pictures
29856,587,82974685.1348,145702426.938,7.4,125,original,Tim Burton Productions
29857,9480,92457506.293,212391152.623,4.9,103,original,New Regency Pictures
29858,8273,65194395.463,274348924.909,6.0,103,original,Loumolo & Co.
29859,8698,92457506.293,212492483.679,5.6,110,original,Angry Films
29861,14873,23707052.8957,160828646.844,5.6,72,original,DisneyToon Studios
29866,10601,118535264.478,144583401.886,6.7,113,original,Quinta Communications
29869,8409,42672695.2122,52571487.4327,5.7,109,original,"""DIA"" Productions GmbH & Co. KG"
29871,616,165949370.27,541420466.157,7.1,154,original,"Bedford Falls Company, The"
29873,1996,112608501.254,185514075.589,5.5,117,original,Lawrence Gordon Productions
29874,9902,14935443.3243,33961034.8508,5.9,84,original,Constantin Film Produktion
29876,8619,177802896.717,251307931.147,6.6,138,original,Miramax
29878,322,29633816.1196,185889396.167,7.4,138,original,Warner Bros.
29881,9341,71121158.687,87962965.5532,5.3,136,original,LivePlanet
29882,1927,162393312.335,290838693.893,5.2,138,original,Marvel Enterprises
29886,6038,59267632.2391,104694478.912,5.9,115,original,Jackie Chan Films Limited
29887,9257,94828211.5826,138263498.677,5.8,117,original,Chris Lee Productions
29888,9567,82974685.1348,101504660.57,6.4,121,original,Michael Lobell Productions
29894,9562,94828211.5826,23091545.496,5.1,116,original,Cobalt Media Group
29895,9620,71121158.687,114113676.267,5.7,119,original,Lion Rock Productions
29896,9471,142242317.374,307214705.769,5.3,106,original,Flower Films (II)
29902,9373,11260850.1254,126917669.435,6.0,98,original,Radar Pictures
29905,2289,93642858.9378,205082020.476,6.5,154,original,Bona Fide Productions
29909,11023,2370705.28957,5453858.48881,6.6,100,original,Antidote Films (I)
29910,6466,35560579.3435,136207485.549,5.7,97,original,Sean S. Cunningham Films
29913,10715,94828211.5826,81214251.5423,5.5,90,original,Goldmann Pictures
29917,584,90086801.0035,280158881.112,6.1,107,original,Ardustry Entertainment
29921,10735,0.0,0.0,5.7,105,original,Warner Bros.
29922,2055,26077758.1852,80955191.5364,6.8,139,original,Cobalt Media Group
29924,10934,0.0,0.0,6.4,113,original,Tatiale Films
29927,7270,0.0,77718442.7121,6.7,116,original,LivePlanet
29928,4464,103125680.096,175830997.398,6.4,141,original,DreamWorks Pictures
29930,11351,20150994.9613,74798912.0359,5.4,104,original,Jeepers Creepers II
29931,6171,80603979.8452,89749492.3135,5.1,136,original,Kasdan Pictures
29933,10544,0.0,7806158.80786,5.8,110,original,Australian Film Finance Corporation (AFFC)
29936,10720,41487342.5674,24060533.3518,6.0,101,original,Mediastream Dritte Film
29938,11775,71121158.687,142172162.278,5.7,100,original,Alphaville Productions
29943,11547,1778028.96717,36216546.385,5.3,93,original,Black Sky Entertainment
29949,10943,0.0,0.0,5.0,92,original,Samuelson Productions
29951,10922,35560579.3435,0.0,6.2,106,original,Stone Village Pictures
29963,9839,41487342.5674,0.0,6.6,127,original,Networxx - Film Management
29965,10739,0.0,0.0,6.1,108,original,Canal+
29968,11059,8297468.51348,16379417.3944,3.4,90,original,Mindfire Entertainment
29981,302,9245750.6293,26600881.5705,6.2,102,rearrange,Gimages
29992,16941,5926763.22391,5756425.67815,5.5,105,original,Parallel Film Productions
29993,10727,0.0,0.0,5.4,86,original,Blue Star Productions
30004,14527,9786590.29519,546421.491487,6.4,97,original,Canadian Film or Video Production Tax Credit (CPTC)
30008,10923,33189874.0539,69693773.627,4.9,102,original,Dylan Sellers Productions
30011,6016,0.0,0.0,6.2,108,original,TNVO
30015,21544,0.0,0.0,4.8,90,original,Prominent Features
30016,12146,71121158.687,0.0,5.8,135,original,Daniel Ostroff Productions
30019,15276,0.0,0.0,4.8,90,original,Talent Network Media GmbH
30020,20210,0.0,0.0,6.3,105,original,Gaylord Films
30021,4592,0.0,0.0,5.9,97,original,Living Pictures
30022,8325,0.0,0.0,4.5,90,original,Canal+
30024,15394,0.0,0.0,6.4,104,original,Astral Media
30028,6277,0.0,0.0,6.3,98,original,Vision View Entertainment
30032,11194,0.0,16459572.1256,7.5,106,original,Film4
30036,36658,130388790.926,254790104.866,6.7,133,original,Marvel Enterprises
30043,22958,0.0,0.0,6.1,96,original,Working Title Films
30044,17813,35560579.3435,18217562.7063,5.0,96,rearrange,Reiner-Greisman
30071,9444,71998397.0168,189918659.471,7.2,94,original,The Big Gun Project
30076,1701,101884524.08,304311731.324,6.5,115,original,Hiett Designs of Las Vegas
30077,754,108676825.686,333741296.175,6.7,138,original,Douglas/Reuther Productions
30078,9366,47546111.2375,56994198.6952,7.2,127,original,Baltimore Pictures
30080,1813,77432238.3011,207769251.93,6.9,144,original,Warner Bros.
30081,9360,61130714.4482,185953882.989,4.7,89,original,Skylight Cinema Foto Art
30086,4233,32603047.7057,234148705.218,6.0,120,original,Dimension Films
30093,4824,81507619.2643,216443863.325,6.0,124,original,Marubeni
30104,978,95092222.475,178580044.897,6.9,136,original,Reperage & Vanguard Films
30107,638,20376904.8161,4992614.73046,7.3,134,original,Lost Highway Productions
30115,9415,0.0,35054670.5564,5.8,107,original,1600 Limited Partnership
30120,10155,25810746.1004,9077364.99452,6.6,125,original,Canal+ Droits Audiovisuels
30127,431,339615.080268,681699.8414,6.7,90,original,Harold Greenberg Fund
30130,4421,67923016.0536,65435887.1255,6.0,125,original,Largo Entertainment
30131,11015,81507619.2643,46128704.6062,5.7,110,original,Mutual Film Company
30161,18355,0.0,0.0,6.8,119,original,Super Écran
30165,10371,47546111.2375,42942594.863,5.8,115,original,Sheinberg Productions
30171,9414,27169206.4214,18749136.5287,6.5,97,rearrange,Warner Bros.
30182,17589,0.0,0.0,5.8,105,original,Mobile Masterpiece Theatre
30193,29193,0.0,0.0,7.1,110,original,Jasmine Productions Inc.
30217,42884,0.0,0.0,5.2,88,original,BrownHouse Productions
30228,37652,0.0,0.0,5.6,104,original,Chez Wam
30236,75656,70202501.4555,110170090.365,7.3,115,original,See Me Louisiana
30238,106646,93603335.274,366925723.881,7.9,180,original,Red Granite Pictures
30239,68726,168486003.493,381529914.69,6.7,131,original,Indochina Productions
30240,75612,112324002.329,267863327.898,6.3,126,original,Monolith Pictures (III)
30242,49521,210607504.367,620445512.563,6.5,143,original,Syncopy
30245,54138,177846337.021,437469458.168,7.4,132,original,Kurtzman/Orci
30246,76203,18720667.0548,175038236.962,7.9,134,original,Film4
30249,64682,98283502.0377,328585540.344,7.2,143,rearrange,A&E Television Networks
30251,68724,107643835.565,267837238.776,6.5,109,original,QED International
30252,47964,86115068.4521,285166475.404,5.2,98,original,Mid Atlantic Films
30253,158015,2808100.05822,83614574.2265,5.8,86,original,Blumhouse Productions
30255,72190,187206670.548,497843379.155,6.7,116,original,Hemisphere Media Capital
30256,116745,84243001.7466,176099064.154,7.0,114,original,Samuel Goldwyn Films
30257,80274,102963668.801,117506997.785,6.6,114,rearrange,K/O Paper Products
30258,138832,34633234.0514,252723500.428,6.9,110,original,Newman/Tooley Films
30259,136400,57098034.5172,123500625.27,6.6,109,original,Envision Entertainment Corporation
30261,96721,35569267.4041,84474786.0696,7.7,123,original,Exclusive Media Group
30262,72559,121684335.856,348088599.301,5.4,110,original,Skydance Productions
30265,76285,84243001.7466,163411533.616,5.9,106,original,Sunswept Entertainment
30267,107985,18720667.0548,0.0,6.6,109,original,Working Title Films
30271,60304,46801667.637,210423550.412,5.7,88,original,Gary Sanchez Productions
30272,64686,163805836.73,141305911.612,5.8,118,original,Moving Picture Company (MPC)
30273,142061,3276116.73459,0.0,7.8,78,original,DC Entertainment
30274,123553,56162001.1644,84772254.661,6.2,130,original,Mr. Smith Productions
30276,193756,37441334.1096,139745661.953,7.4,121,original,Leverage Management
30277,258216,0.0,9627941.71882,6.7,118,original,Caviar Films
30278,152532,4680166.7637,51667435.7741,7.8,117,original,Truth Entertainment
30280,146216,78626801.6302,0.0,6.3,116,original,DC Entertainment
30282,122081,4680166.7637,29694987.9158,5.0,94,original,Radar Pictures
30284,158011,12168433.5856,64186032.8847,6.6,94,original,Emergency Films
30286,137093,26208933.8767,125805175.89,6.4,105,original,Good Universe
30287,112205,28081000.5822,34534225.1235,6.1,111,original,EuropaCorp
30294,107846,46801667.637,115052643.452,6.7,115,original,Mark Canton Productions
30297,109091,23400833.8185,66467104.9799,4.9,117,original,Kanzaman
30298,117251,140405002.911,192230115.375,6.4,131,original,Mythology Entertainment (II)
30302,81005,182526503.784,185042189.831,5.5,114,original,Warner Bros.
30303,146238,28081000.5822,58611269.0927,5.5,91,original,Stone Village Pictures
30306,109414,29953067.2877,117978881.215,6.2,107,original,Point Grey Pictures
30310,152603,6552233.46918,0.0,7.2,123,original,Recorded Picture Company (RPC)
30311,136795,40249434.1678,148524324.699,6.6,117,original,Chernin Entertainment
30312,140823,32761167.3459,105345480.55,7.3,125,original,Essential Media & Entertainment
30314,157547,4680166.7637,41213778.7854,6.2,104,original,WWE Studios
30315,57201,238688504.949,83578333.8232,6.0,149,original,Silver Bullet Productions (II)
30316,82682,56162001.1644,98471553.9464,6.1,113,original,Langley Park Production
30319,152747,8424300.17466,5717965.66255,6.5,106,original,Before the Door Pictures
30322,68727,18720667.0548,22709637.7738,6.4,101,original,Film4
30331,72710,41185467.5206,59276372.2717,6.0,125,rearrange,Chockstone Pictures
30332,87516,28081000.5822,4550078.7204,6.0,104,original,OB Productions
30335,178809,14976533.6438,0.0,5.2,95,original,Sierra Pictures (II)
30338,132363,23400833.8185,108507022.122,7.2,132,original,Salamander Pictures
30339,87818,5616200.11644,30363974.6971,4.4,90,original,Wessler Entertainment
30340,107811,12168433.5856,44991072.1139,5.7,93,original,SkyLand Entertainment
30343,205601,10202763.5449,15449661.0623,7.1,105,original,Pinewood Studios
30345,106747,11232400.2329,14048139.2593,5.2,107,original,Aldamisa Entertainment
30351,169209,10296366.8801,3406548.30213,5.0,94,original,Emmett/Furla Films
30356,180948,0.0,0.0,5.1,85,original,Forefront Media Group
30357,150117,0.0,26428580.6552,5.4,97,original,TF1 Films Production
30358,139038,2340083.38185,56294621.1779,5.5,86,original,Open Road Films
30359,77987,4492960.09315,9676139.01219,5.3,90,original,Film i Väst
30360,109421,28081000.5822,59319014.2071,6.3,106,original,Open Road Films
30361,210047,0.0,15885.4220294,5.6,90,original,Three Point Capital
30363,152742,12636450.262,18024139.3641,7.7,124,original,Business Location Sudtirol Alto Adige
30366,227700,0.0,0.0,6.5,99,original,Ombra Films
30368,111190,14976533.6438,298577.790924,6.2,100,original,Screen Australia
30369,127560,16848600.3493,20882176.8017,6.6,116,original,Silver Reel
30370,98357,52417867.7535,18440946.5918,5.7,109,original,Closest to the Hole Productions
30377,123109,2714496.72295,70125.7467206,5.3,86,original,Constance Media
30378,109491,56162001.1644,56210804.0714,5.5,124,original,3 Arts Entertainment
30379,199373,25478827.8616,5145329.47438,6.2,105,original,Paradox Entertainment
30380,77931,98283502.0377,325209978.49,5.5,105,original,Hemisphere Media Capital
30386,162903,26208933.8767,8007772.82096,5.6,128,original,Touchstone Pictures
30387,227707,23400833.8185,5989.67742419,5.2,99,rearrange,"Afrodita Audiovisual, A.I.E."
